scene,room_instance,room_type,object_category,label
office_cubicles_right,conference_hall_0,conference_hall,hot_tub,0
office_cubicles_right,conference_hall_0,conference_hall,information_bulletin,0
office_cubicles_right,conference_hall_0,conference_hall,jukebox,0
office_cubicles_right,conference_hall_0,conference_hall,l_shaped_handle,0
office_cubicles_right,conference_hall_0,conference_hall,lab_exhaust_hood,0
office_cubicles_right,conference_hall_0,conference_hall,ladder,0
office_cubicles_right,conference_hall_0,conference_hall,laptop,0
office_cubicles_right,conference_hall_0,conference_hall,light,1
office_cubicles_right,conference_hall_0,conference_hall,locker,0
office_cubicles_right,conference_hall_0,conference_hall,loudspeaker,0
office_cubicles_right,conference_hall_0,conference_hall,magazine_stand,0
office_cubicles_right,conference_hall_0,conference_hall,mailbox,0
office_cubicles_right,conference_hall_0,conference_hall,map,0
office_cubicles_right,conference_hall_0,conference_hall,massage_bed,0
office_cubicles_right,conference_hall_0,conference_hall,menu,0
office_cubicles_right,conference_hall_0,conference_hall,metal_bottom_cabinet,0
office_cubicles_right,conference_hall_0,conference_hall,microwave,0
office_cubicles_right,conference_hall_0,conference_hall,mirror,0
office_cubicles_right,conference_hall_0,conference_hall,monitor,0
office_cubicles_right,conference_hall_0,conference_hall,motion_sensor,0
office_cubicles_right,conference_hall_0,conference_hall,nightstand,0
office_cubicles_right,conference_hall_0,conference_hall,oden_cooker,0
office_cubicles_right,conference_hall_0,conference_hall,ottoman,0
office_cubicles_right,conference_hall_0,conference_hall,oven,0
office_cubicles_right,conference_hall_0,conference_hall,packing_box,0
office_cubicles_right,conference_hall_0,conference_hall,paper_lantern,0
office_cubicles_right,conference_hall_0,conference_hall,paper_towel_dispenser,0
office_cubicles_right,conference_hall_0,conference_hall,parallel_bars,0
office_cubicles_right,conference_hall_0,conference_hall,paver,0
office_cubicles_right,conference_hall_0,conference_hall,pay_phone,0
office_cubicles_right,conference_hall_0,conference_hall,pebble,0
office_cubicles_right,conference_hall_0,conference_hall,pedestal,0
office_cubicles_right,conference_hall_0,conference_hall,pergola,0
office_cubicles_right,conference_hall_0,conference_hall,periodic_table,0
office_cubicles_right,conference_hall_0,conference_hall,phonograph_record,0
office_cubicles_right,conference_hall_0,conference_hall,photocopier,0
office_cubicles_right,conference_hall_0,conference_hall,piano,0
office_cubicles_right,conference_hall_0,conference_hall,picture,0
office_cubicles_right,conference_hall_0,conference_hall,pillow,0
office_cubicles_right,conference_hall_0,conference_hall,plant,0
office_cubicles_right,conference_hall_0,conference_hall,playground,0
office_cubicles_right,conference_hall_0,conference_hall,pommel_horse,0
office_cubicles_right,conference_hall_0,conference_hall,pool_table,0
office_cubicles_right,conference_hall_0,conference_hall,projection_screen,0
office_cubicles_right,conference_hall_0,conference_hall,radiator,0
office_cubicles_right,conference_hall_0,conference_hall,rail_fence,0
office_cubicles_right,conference_hall_0,conference_hall,railing,0
office_cubicles_right,conference_hall_0,conference_hall,range_hood,0
office_cubicles_right,conference_hall_0,conference_hall,reception_desk,0
office_cubicles_right,conference_hall_0,conference_hall,recreational_vehicle,0
office_cubicles_right,conference_hall_0,conference_hall,room_divider,0
office_cubicles_right,conference_hall_0,conference_hall,room_ventilator,0
office_cubicles_right,conference_hall_0,conference_hall,sandbox,0
office_cubicles_right,conference_hall_0,conference_hall,sauna_bench,0
office_cubicles_right,conference_hall_0,conference_hall,sauna_heater,0
office_cubicles_right,conference_hall_0,conference_hall,scoreboard,0
office_cubicles_right,conference_hall_0,conference_hall,security_camera,0
office_cubicles_right,conference_hall_0,conference_hall,serving_cart,0
office_cubicles_right,conference_hall_0,conference_hall,shelf,0
office_cubicles_right,conference_hall_0,conference_hall,shopping_cart,0
office_cubicles_right,conference_hall_0,conference_hall,shower,0
office_cubicles_right,conference_hall_0,conference_hall,shower_stall,0
office_cubicles_right,conference_hall_0,conference_hall,showerhead,0
office_cubicles_right,conference_hall_0,conference_hall,signpost,0
office_cubicles_right,conference_hall_0,conference_hall,sink,0
office_cubicles_right,conference_hall_0,conference_hall,skeletal_frame,0
office_cubicles_right,conference_hall_0,conference_hall,snack_rack,0
office_cubicles_right,conference_hall_0,conference_hall,soap_dispenser,0
office_cubicles_right,conference_hall_0,conference_hall,soda_cup,0
office_cubicles_right,conference_hall_0,conference_hall,sofa,0
office_cubicles_right,conference_hall_0,conference_hall,stadium_stand,0
office_cubicles_right,conference_hall_0,conference_hall,stairs,0
office_cubicles_right,conference_hall_0,conference_hall,stand,0
office_cubicles_right,conference_hall_0,conference_hall,statue,0
office_cubicles_right,conference_hall_0,conference_hall,stone_wall,0
office_cubicles_right,conference_hall_0,conference_hall,stove,0
office_cubicles_right,conference_hall_0,conference_hall,structural_element,0
office_cubicles_right,conference_hall_0,conference_hall,swimming_pool,0
office_cubicles_right,conference_hall_0,conference_hall,swing,0
office_cubicles_right,conference_hall_0,conference_hall,swing_set,0
office_cubicles_right,conference_hall_0,conference_hall,table,0
office_cubicles_right,conference_hall_0,conference_hall,table_lamp,0
office_cubicles_right,conference_hall_0,conference_hall,toilet,0
office_cubicles_right,conference_hall_0,conference_hall,toilet_paper_dispenser,0
office_cubicles_right,conference_hall_0,conference_hall,top_cabinet,0
office_cubicles_right,conference_hall_0,conference_hall,towel_rack,0
office_cubicles_right,conference_hall_0,conference_hall,toy_box,0
office_cubicles_right,conference_hall_0,conference_hall,trash_can,0
office_cubicles_right,conference_hall_0,conference_hall,treadmill,0
office_cubicles_right,conference_hall_0,conference_hall,tree,0
office_cubicles_right,conference_hall_0,conference_hall,turnstile,0
office_cubicles_right,conference_hall_0,conference_hall,tv,1
office_cubicles_right,conference_hall_0,conference_hall,umbrella_rack,0
office_cubicles_right,conference_hall_0,conference_hall,urinal,0
office_cubicles_right,conference_hall_0,conference_hall,vase,0
office_cubicles_right,conference_hall_0,conference_hall,vending_machine,0
office_cubicles_right,conference_hall_0,conference_hall,vine,0
office_cubicles_right,conference_hall_0,conference_hall,volleyball_net,0
office_cubicles_right,conference_hall_0,conference_hall,wading_pool,0
office_cubicles_right,conference_hall_0,conference_hall,wall_clock,0
office_cubicles_right,conference_hall_0,conference_hall,wall_nail,0
office_cubicles_right,conference_hall_0,conference_hall,wall_socket,0
office_cubicles_right,conference_hall_0,conference_hall,wardrobe,0
office_cubicles_right,conference_hall_0,conference_hall,washer,0
office_cubicles_right,conference_hall_0,conference_hall,water_cooler,0
office_cubicles_right,conference_hall_0,conference_hall,water_glass,0
office_cubicles_right,conference_hall_0,conference_hall,whiteboard,0
office_cubicles_right,conference_hall_0,conference_hall,window,1
office_cubicles_right,conference_hall_0,conference_hall,window_blind,0
office_cubicles_right,conference_hall_0,conference_hall,wine_fridge,0
office_cubicles_right,copy_room_0,copy_room,arbor,0
office_cubicles_right,copy_room_0,copy_room,bar,0
office_cubicles_right,copy_room_0,copy_room,baseboard,0
office_cubicles_right,copy_room_0,copy_room,bathtub,0
office_cubicles_right,copy_room_0,copy_room,bed,0
office_cubicles_right,copy_room_0,copy_room,bed_screen,0
office_cubicles_right,copy_room_0,copy_room,beer_glass,0
office_cubicles_right,copy_room_0,copy_room,beer_tap,0
office_cubicles_right,copy_room_0,copy_room,bench,0
office_cubicles_right,copy_room_0,copy_room,bench_press_machine,0
office_cubicles_right,copy_room_0,copy_room,blackboard,0
office_cubicles_right,copy_room_0,copy_room,bookcase,0
office_cubicles_right,copy_room_0,copy_room,booth,0
office_cubicles_right,copy_room_0,copy_room,bottle_of_tea,0
office_cubicles_right,copy_room_0,copy_room,bottom_cabinet,1
office_cubicles_right,copy_room_0,copy_room,bottom_cabinet_no_top,0
office_cubicles_right,copy_room_0,copy_room,boulder,0
office_cubicles_right,copy_room_0,copy_room,burner,0
office_cubicles_right,copy_room_0,copy_room,car,0
office_cubicles_right,copy_room_0,copy_room,carpet,0
office_cubicles_right,copy_room_0,copy_room,cash_register,0
office_cubicles_right,copy_room_0,copy_room,cedar_chest,0
office_cubicles_right,copy_room_0,copy_room,ceiling_air_conditioner,0
office_cubicles_right,copy_room_0,copy_room,ceiling_fan,0
office_cubicles_right,copy_room_0,copy_room,ceiling_mounted_basketball_hoop,0
office_cubicles_right,copy_room_0,copy_room,ceiling_mounted_projector,0
office_cubicles_right,copy_room_0,copy_room,chair,0
office_cubicles_right,copy_room_0,copy_room,chandelier,0
office_cubicles_right,copy_room_0,copy_room,charcoal_grill,0
office_cubicles_right,copy_room_0,copy_room,checkout_counter,0
office_cubicles_right,copy_room_0,copy_room,clothes_dryer,0
office_cubicles_right,copy_room_0,copy_room,clothesline_pole,0
office_cubicles_right,copy_room_0,copy_room,coatrack,0
office_cubicles_right,copy_room_0,copy_room,coffee_maker,0
office_cubicles_right,copy_room_0,copy_room,countertop,0
office_cubicles_right,copy_room_0,copy_room,crib,0
office_cubicles_right,copy_room_0,copy_room,cubicle,0
office_cubicles_right,copy_room_0,copy_room,decorative_sign,0
office_cubicles_right,copy_room_0,copy_room,deep_fryer,0
office_cubicles_right,copy_room_0,copy_room,desk,0
office_cubicles_right,copy_room_0,copy_room,dessert_stand,0
office_cubicles_right,copy_room_0,copy_room,dish_rack_cart,0
office_cubicles_right,copy_room_0,copy_room,dishwasher,0
office_cubicles_right,copy_room_0,copy_room,display_case,0
office_cubicles_right,copy_room_0,copy_room,display_fridge,0
office_cubicles_right,copy_room_0,copy_room,door,0
office_cubicles_right,copy_room_0,copy_room,drink_dispenser,0
office_cubicles_right,copy_room_0,copy_room,drinking_fountain,0
office_cubicles_right,copy_room_0,copy_room,electric_switch,0
office_cubicles_right,copy_room_0,copy_room,elevator_door,0
office_cubicles_right,copy_room_0,copy_room,elliptical_machine,0
office_cubicles_right,copy_room_0,copy_room,espresso_machine,0
office_cubicles_right,copy_room_0,copy_room,exercise_bike,0
office_cubicles_right,copy_room_0,copy_room,fairy_light,0
office_cubicles_right,copy_room_0,copy_room,fire_alarm,0
office_cubicles_right,copy_room_0,copy_room,fire_extinguisher,0
office_cubicles_right,copy_room_0,copy_room,fire_sprinkler,0
office_cubicles_right,copy_room_0,copy_room,fireplace,0
office_cubicles_right,copy_room_0,copy_room,flat_bench,0
office_cubicles_right,copy_room_0,copy_room,flat_top_grill,0
office_cubicles_right,copy_room_0,copy_room,floor_lamp,0
office_cubicles_right,copy_room_0,copy_room,folderal,0
office_cubicles_right,copy_room_0,copy_room,free_weight_rack,0
office_cubicles_right,copy_room_0,copy_room,freezer,0
office_cubicles_right,copy_room_0,copy_room,fridge,0
office_cubicles_right,copy_room_0,copy_room,garage_door,0
office_cubicles_right,copy_room_0,copy_room,garden_light,0
office_cubicles_right,copy_room_0,copy_room,garden_statue,0
office_cubicles_right,copy_room_0,copy_room,garden_umbrella,0
office_cubicles_right,copy_room_0,copy_room,gate,0
office_cubicles_right,copy_room_0,copy_room,grandfather_clock,0
office_cubicles_right,copy_room_0,copy_room,grocery_fridge,0
office_cubicles_right,copy_room_0,copy_room,grocery_sign,0
office_cubicles_right,copy_room_0,copy_room,guitar,0
office_cubicles_right,copy_room_0,copy_room,gym_mat,0
office_cubicles_right,copy_room_0,copy_room,hall_tree,0
office_cubicles_right,copy_room_0,copy_room,hammam_bench,0
office_cubicles_right,copy_room_0,copy_room,hammock,0
office_cubicles_right,copy_room_0,copy_room,hamper,0
office_cubicles_right,copy_room_0,copy_room,hand_dryer,0
office_cubicles_right,copy_room_0,copy_room,handle,0
office_cubicles_right,copy_room_0,copy_room,handset,0
office_cubicles_right,copy_room_0,copy_room,hanging,0
office_cubicles_right,copy_room_0,copy_room,hanging_banners,0
office_cubicles_right,copy_room_0,copy_room,hingeless_jar,0
office_cubicles_right,copy_room_0,copy_room,hook,0
office_cubicles_right,copy_room_0,copy_room,hospital_bed,0
office_cubicles_right,copy_room_0,copy_room,hot_tub,0
office_cubicles_right,copy_room_0,copy_room,information_bulletin,0
office_cubicles_right,copy_room_0,copy_room,jukebox,0
office_cubicles_right,copy_room_0,copy_room,l_shaped_handle,0
office_cubicles_right,copy_room_0,copy_room,lab_exhaust_hood,0
office_cubicles_right,copy_room_0,copy_room,ladder,0
office_cubicles_right,copy_room_0,copy_room,laptop,0
office_cubicles_right,copy_room_0,copy_room,light,1
office_cubicles_right,copy_room_0,copy_room,locker,0
office_cubicles_right,copy_room_0,copy_room,loudspeaker,0
office_cubicles_right,copy_room_0,copy_room,magazine_stand,0
office_cubicles_right,copy_room_0,copy_room,mailbox,0
office_cubicles_right,copy_room_0,copy_room,map,0
office_cubicles_right,copy_room_0,copy_room,massage_bed,0
office_cubicles_right,copy_room_0,copy_room,menu,0
office_cubicles_right,copy_room_0,copy_room,metal_bottom_cabinet,0
office_cubicles_right,copy_room_0,copy_room,microwave,0
office_cubicles_right,copy_room_0,copy_room,mirror,0
office_cubicles_right,copy_room_0,copy_room,monitor,0
office_cubicles_right,copy_room_0,copy_room,motion_sensor,0
office_cubicles_right,copy_room_0,copy_room,nightstand,0
office_cubicles_right,copy_room_0,copy_room,oden_cooker,0
office_cubicles_right,copy_room_0,copy_room,ottoman,0
office_cubicles_right,copy_room_0,copy_room,oven,0
office_cubicles_right,copy_room_0,copy_room,packing_box,0
office_cubicles_right,copy_room_0,copy_room,paper_lantern,0
office_cubicles_right,copy_room_0,copy_room,paper_towel_dispenser,0
office_cubicles_right,copy_room_0,copy_room,parallel_bars,0
office_cubicles_right,copy_room_0,copy_room,paver,0
office_cubicles_right,copy_room_0,copy_room,pay_phone,0
office_cubicles_right,copy_room_0,copy_room,pebble,0
office_cubicles_right,copy_room_0,copy_room,pedestal,0
office_cubicles_right,copy_room_0,copy_room,pergola,0
office_cubicles_right,copy_room_0,copy_room,periodic_table,0
office_cubicles_right,copy_room_0,copy_room,phonograph_record,0
office_cubicles_right,copy_room_0,copy_room,photocopier,0
office_cubicles_right,copy_room_0,copy_room,piano,0
office_cubicles_right,copy_room_0,copy_room,picture,0
office_cubicles_right,copy_room_0,copy_room,pillow,0
office_cubicles_right,copy_room_0,copy_room,plant,0
office_cubicles_right,copy_room_0,copy_room,playground,0
office_cubicles_right,copy_room_0,copy_room,pommel_horse,0
office_cubicles_right,copy_room_0,copy_room,pool_table,0
office_cubicles_right,copy_room_0,copy_room,projection_screen,0
office_cubicles_right,copy_room_0,copy_room,radiator,0
office_cubicles_right,copy_room_0,copy_room,rail_fence,0
office_cubicles_right,copy_room_0,copy_room,railing,0
office_cubicles_right,copy_room_0,copy_room,range_hood,0
office_cubicles_right,copy_room_0,copy_room,reception_desk,0
office_cubicles_right,copy_room_0,copy_room,recreational_vehicle,0
office_cubicles_right,copy_room_0,copy_room,room_divider,0
office_cubicles_right,copy_room_0,copy_room,room_ventilator,0
office_cubicles_right,copy_room_0,copy_room,sandbox,0
office_cubicles_right,copy_room_0,copy_room,sauna_bench,0
office_cubicles_right,copy_room_0,copy_room,sauna_heater,0
office_cubicles_right,copy_room_0,copy_room,scoreboard,0
office_cubicles_right,copy_room_0,copy_room,security_camera,0
office_cubicles_right,copy_room_0,copy_room,serving_cart,0
office_cubicles_right,copy_room_0,copy_room,shelf,0
office_cubicles_right,copy_room_0,copy_room,shopping_cart,0
office_cubicles_right,copy_room_0,copy_room,shower,0
office_cubicles_right,copy_room_0,copy_room,shower_stall,0
office_cubicles_right,copy_room_0,copy_room,showerhead,0
office_cubicles_right,copy_room_0,copy_room,signpost,0
office_cubicles_right,copy_room_0,copy_room,sink,0
office_cubicles_right,copy_room_0,copy_room,skeletal_frame,0
office_cubicles_right,copy_room_0,copy_room,snack_rack,0
office_cubicles_right,copy_room_0,copy_room,soap_dispenser,0
office_cubicles_right,copy_room_0,copy_room,soda_cup,0
office_cubicles_right,copy_room_0,copy_room,sofa,0
office_cubicles_right,copy_room_0,copy_room,stadium_stand,0
office_cubicles_right,copy_room_0,copy_room,stairs,0
office_cubicles_right,copy_room_0,copy_room,stand,0
office_cubicles_right,copy_room_0,copy_room,statue,0
office_cubicles_right,copy_room_0,copy_room,stone_wall,0
office_cubicles_right,copy_room_0,copy_room,stove,0
office_cubicles_right,copy_room_0,copy_room,structural_element,0
office_cubicles_right,copy_room_0,copy_room,swimming_pool,0
office_cubicles_right,copy_room_0,copy_room,swing,0
office_cubicles_right,copy_room_0,copy_room,swing_set,0
office_cubicles_right,copy_room_0,copy_room,table,0
office_cubicles_right,copy_room_0,copy_room,table_lamp,0
office_cubicles_right,copy_room_0,copy_room,toilet,0
office_cubicles_right,copy_room_0,copy_room,toilet_paper_dispenser,0
office_cubicles_right,copy_room_0,copy_room,top_cabinet,1
office_cubicles_right,copy_room_0,copy_room,towel_rack,0
office_cubicles_right,copy_room_0,copy_room,toy_box,0
office_cubicles_right,copy_room_0,copy_room,trash_can,0
office_cubicles_right,copy_room_0,copy_room,treadmill,0
office_cubicles_right,copy_room_0,copy_room,tree,0
office_cubicles_right,copy_room_0,copy_room,turnstile,0
office_cubicles_right,copy_room_0,copy_room,tv,0
office_cubicles_right,copy_room_0,copy_room,umbrella_rack,0
office_cubicles_right,copy_room_0,copy_room,urinal,0
office_cubicles_right,copy_room_0,copy_room,vase,0
office_cubicles_right,copy_room_0,copy_room,vending_machine,0
office_cubicles_right,copy_room_0,copy_room,vine,0
office_cubicles_right,copy_room_0,copy_room,volleyball_net,0
office_cubicles_right,copy_room_0,copy_room,wading_pool,0
office_cubicles_right,copy_room_0,copy_room,wall_clock,0
office_cubicles_right,copy_room_0,copy_room,wall_nail,0
office_cubicles_right,copy_room_0,copy_room,wall_socket,0
office_cubicles_right,copy_room_0,copy_room,wardrobe,0
office_cubicles_right,copy_room_0,copy_room,washer,0
office_cubicles_right,copy_room_0,copy_room,water_cooler,0
office_cubicles_right,copy_room_0,copy_room,water_glass,0
office_cubicles_right,copy_room_0,copy_room,whiteboard,0
office_cubicles_right,copy_room_0,copy_room,window,0
office_cubicles_right,copy_room_0,copy_room,window_blind,0
office_cubicles_right,copy_room_0,copy_room,wine_fridge,0
office_cubicles_right,corridor_0,corridor,arbor,0
office_cubicles_right,corridor_0,corridor,bar,0
office_cubicles_right,corridor_0,corridor,baseboard,0
office_cubicles_right,corridor_0,corridor,bathtub,0
office_cubicles_right,corridor_0,corridor,bed,0
office_cubicles_right,corridor_0,corridor,bed_screen,0
office_cubicles_right,corridor_0,corridor,beer_glass,0
office_cubicles_right,corridor_0,corridor,beer_tap,0
office_cubicles_right,corridor_0,corridor,bench,0
office_cubicles_right,corridor_0,corridor,bench_press_machine,0
office_cubicles_right,corridor_0,corridor,blackboard,0
office_cubicles_right,corridor_0,corridor,bookcase,0
office_cubicles_right,corridor_0,corridor,booth,0
office_cubicles_right,corridor_0,corridor,bottle_of_tea,0
office_cubicles_right,corridor_0,corridor,bottom_cabinet,0
office_cubicles_right,corridor_0,corridor,bottom_cabinet_no_top,0
office_cubicles_right,corridor_0,corridor,boulder,0
office_cubicles_right,corridor_0,corridor,burner,0
office_cubicles_right,corridor_0,corridor,car,0
office_cubicles_right,corridor_0,corridor,carpet,0
office_cubicles_right,corridor_0,corridor,cash_register,0
office_cubicles_right,corridor_0,corridor,cedar_chest,0
office_cubicles_right,corridor_0,corridor,ceiling_air_conditioner,0
office_cubicles_right,corridor_0,corridor,ceiling_fan,0
office_cubicles_right,corridor_0,corridor,ceiling_mounted_basketball_hoop,0
office_cubicles_right,corridor_0,corridor,ceiling_mounted_projector,0
office_cubicles_right,corridor_0,corridor,chair,0
office_cubicles_right,corridor_0,corridor,chandelier,0
office_cubicles_right,corridor_0,corridor,charcoal_grill,0
office_cubicles_right,corridor_0,corridor,checkout_counter,0
office_cubicles_right,corridor_0,corridor,clothes_dryer,0
office_cubicles_right,corridor_0,corridor,clothesline_pole,0
office_cubicles_right,corridor_0,corridor,coatrack,0
office_cubicles_right,corridor_0,corridor,coffee_maker,0
office_cubicles_right,corridor_0,corridor,countertop,0
office_cubicles_right,corridor_0,corridor,crib,0
office_cubicles_right,corridor_0,corridor,cubicle,0
office_cubicles_right,corridor_0,corridor,decorative_sign,0
office_cubicles_right,corridor_0,corridor,deep_fryer,0
office_cubicles_right,corridor_0,corridor,desk,0
office_cubicles_right,corridor_0,corridor,dessert_stand,0
office_cubicles_right,corridor_0,corridor,dish_rack_cart,0
office_cubicles_right,corridor_0,corridor,dishwasher,0
office_cubicles_right,corridor_0,corridor,display_case,0
office_cubicles_right,corridor_0,corridor,display_fridge,0
office_cubicles_right,corridor_0,corridor,door,1
office_cubicles_right,corridor_0,corridor,drink_dispenser,0
office_cubicles_right,corridor_0,corridor,drinking_fountain,0
office_cubicles_right,corridor_0,corridor,electric_switch,0
office_cubicles_right,corridor_0,corridor,elevator_door,1
office_cubicles_right,corridor_0,corridor,elliptical_machine,0
office_cubicles_right,corridor_0,corridor,espresso_machine,0
office_cubicles_right,corridor_0,corridor,exercise_bike,0
office_cubicles_right,corridor_0,corridor,fairy_light,0
office_cubicles_right,corridor_0,corridor,fire_alarm,0
office_cubicles_right,corridor_0,corridor,fire_extinguisher,0
office_cubicles_right,corridor_0,corridor,fire_sprinkler,0
office_cubicles_right,corridor_0,corridor,fireplace,0
office_cubicles_right,corridor_0,corridor,flat_bench,0
office_cubicles_right,corridor_0,corridor,flat_top_grill,0
office_cubicles_right,corridor_0,corridor,floor_lamp,0
office_cubicles_right,corridor_0,corridor,folderal,0
office_cubicles_right,corridor_0,corridor,free_weight_rack,0
office_cubicles_right,corridor_0,corridor,freezer,0
office_cubicles_right,corridor_0,corridor,fridge,0
office_cubicles_right,corridor_0,corridor,garage_door,0
office_cubicles_right,corridor_0,corridor,garden_light,0
office_cubicles_right,corridor_0,corridor,garden_statue,0
office_cubicles_right,corridor_0,corridor,garden_umbrella,0
office_cubicles_right,corridor_0,corridor,gate,0
office_cubicles_right,corridor_0,corridor,grandfather_clock,0
office_cubicles_right,corridor_0,corridor,grocery_fridge,0
office_cubicles_right,corridor_0,corridor,grocery_sign,0
office_cubicles_right,corridor_0,corridor,guitar,0
office_cubicles_right,corridor_0,corridor,gym_mat,0
office_cubicles_right,corridor_0,corridor,hall_tree,0
office_cubicles_right,corridor_0,corridor,hammam_bench,0
office_cubicles_right,corridor_0,corridor,hammock,0
office_cubicles_right,corridor_0,corridor,hamper,0
office_cubicles_right,corridor_0,corridor,hand_dryer,0
office_cubicles_right,corridor_0,corridor,handle,0
office_cubicles_right,corridor_0,corridor,handset,0
office_cubicles_right,corridor_0,corridor,hanging,0
office_cubicles_right,corridor_0,corridor,hanging_banners,0
office_cubicles_right,corridor_0,corridor,hingeless_jar,0
office_cubicles_right,corridor_0,corridor,hook,0
office_cubicles_right,corridor_0,corridor,hospital_bed,0
office_cubicles_right,corridor_0,corridor,hot_tub,0
office_cubicles_right,corridor_0,corridor,information_bulletin,0
office_cubicles_right,corridor_0,corridor,jukebox,0
office_cubicles_right,corridor_0,corridor,l_shaped_handle,0
office_cubicles_right,corridor_0,corridor,lab_exhaust_hood,0
office_cubicles_right,corridor_0,corridor,ladder,0
office_cubicles_right,corridor_0,corridor,laptop,0
office_cubicles_right,corridor_0,corridor,light,1
office_cubicles_right,corridor_0,corridor,locker,0
office_cubicles_right,corridor_0,corridor,loudspeaker,0
office_cubicles_right,corridor_0,corridor,magazine_stand,0
office_cubicles_right,corridor_0,corridor,mailbox,0
office_cubicles_right,corridor_0,corridor,map,0
office_cubicles_right,corridor_0,corridor,massage_bed,0
office_cubicles_right,corridor_0,corridor,menu,0
office_cubicles_right,corridor_0,corridor,metal_bottom_cabinet,0
office_cubicles_right,corridor_0,corridor,microwave,0
office_cubicles_right,corridor_0,corridor,mirror,0
office_cubicles_right,corridor_0,corridor,monitor,0
office_cubicles_right,corridor_0,corridor,motion_sensor,0
office_cubicles_right,corridor_0,corridor,nightstand,0
office_cubicles_right,corridor_0,corridor,oden_cooker,0
office_cubicles_right,corridor_0,corridor,ottoman,0
office_cubicles_right,corridor_0,corridor,oven,0
office_cubicles_right,corridor_0,corridor,packing_box,0
office_cubicles_right,corridor_0,corridor,paper_lantern,0
office_cubicles_right,corridor_0,corridor,paper_towel_dispenser,0
office_cubicles_right,corridor_0,corridor,parallel_bars,0
office_cubicles_right,corridor_0,corridor,paver,0
office_cubicles_right,corridor_0,corridor,pay_phone,0
office_cubicles_right,corridor_0,corridor,pebble,0
office_cubicles_right,corridor_0,corridor,pedestal,0
office_cubicles_right,corridor_0,corridor,pergola,0
office_cubicles_right,corridor_0,corridor,periodic_table,0
office_cubicles_right,corridor_0,corridor,phonograph_record,0
office_cubicles_right,corridor_0,corridor,photocopier,0
office_cubicles_right,corridor_0,corridor,piano,0
office_cubicles_right,corridor_0,corridor,picture,0
office_cubicles_right,corridor_0,corridor,pillow,0
office_cubicles_right,corridor_0,corridor,plant,0
office_cubicles_right,corridor_0,corridor,playground,0
office_cubicles_right,corridor_0,corridor,pommel_horse,0
office_cubicles_right,corridor_0,corridor,pool_table,0
office_cubicles_right,corridor_0,corridor,projection_screen,0
office_cubicles_right,corridor_0,corridor,radiator,0
office_cubicles_right,corridor_0,corridor,rail_fence,0
office_cubicles_right,corridor_0,corridor,railing,0
office_cubicles_right,corridor_0,corridor,range_hood,0
office_cubicles_right,corridor_0,corridor,reception_desk,0
office_cubicles_right,corridor_0,corridor,recreational_vehicle,0
office_cubicles_right,corridor_0,corridor,room_divider,0
office_cubicles_right,corridor_0,corridor,room_ventilator,0
office_cubicles_right,corridor_0,corridor,sandbox,0
office_cubicles_right,corridor_0,corridor,sauna_bench,0
office_cubicles_right,corridor_0,corridor,sauna_heater,0
office_cubicles_right,corridor_0,corridor,scoreboard,0
office_cubicles_right,corridor_0,corridor,security_camera,0
office_cubicles_right,corridor_0,corridor,serving_cart,0
office_cubicles_right,corridor_0,corridor,shelf,0
office_cubicles_right,corridor_0,corridor,shopping_cart,0
office_cubicles_right,corridor_0,corridor,shower,0
office_cubicles_right,corridor_0,corridor,shower_stall,0
office_cubicles_right,corridor_0,corridor,showerhead,0
office_cubicles_right,corridor_0,corridor,signpost,0
office_cubicles_right,corridor_0,corridor,sink,0
office_cubicles_right,corridor_0,corridor,skeletal_frame,0
office_cubicles_right,corridor_0,corridor,snack_rack,0
office_cubicles_right,corridor_0,corridor,soap_dispenser,0
office_cubicles_right,corridor_0,corridor,soda_cup,0
office_cubicles_right,corridor_0,corridor,sofa,0
office_cubicles_right,corridor_0,corridor,stadium_stand,0
office_cubicles_right,corridor_0,corridor,stairs,0
office_cubicles_right,corridor_0,corridor,stand,0
office_cubicles_right,corridor_0,corridor,statue,0
office_cubicles_right,corridor_0,corridor,stone_wall,0
office_cubicles_right,corridor_0,corridor,stove,0
office_cubicles_right,corridor_0,corridor,structural_element,0
office_cubicles_right,corridor_0,corridor,swimming_pool,0
office_cubicles_right,corridor_0,corridor,swing,0
office_cubicles_right,corridor_0,corridor,swing_set,0
office_cubicles_right,corridor_0,corridor,table,0
office_cubicles_right,corridor_0,corridor,table_lamp,0
office_cubicles_right,corridor_0,corridor,toilet,0
office_cubicles_right,corridor_0,corridor,toilet_paper_dispenser,0
office_cubicles_right,corridor_0,corridor,top_cabinet,0
office_cubicles_right,corridor_0,corridor,towel_rack,0
office_cubicles_right,corridor_0,corridor,toy_box,0
office_cubicles_right,corridor_0,corridor,trash_can,0
office_cubicles_right,corridor_0,corridor,treadmill,0
office_cubicles_right,corridor_0,corridor,tree,0
office_cubicles_right,corridor_0,corridor,turnstile,0
office_cubicles_right,corridor_0,corridor,tv,0
office_cubicles_right,corridor_0,corridor,umbrella_rack,0
office_cubicles_right,corridor_0,corridor,urinal,0
office_cubicles_right,corridor_0,corridor,vase,0
office_cubicles_right,corridor_0,corridor,vending_machine,0
office_cubicles_right,corridor_0,corridor,vine,0
office_cubicles_right,corridor_0,corridor,volleyball_net,0
office_cubicles_right,corridor_0,corridor,wading_pool,0
office_cubicles_right,corridor_0,corridor,wall_clock,0
