scene,scene_file,object_name,object_category,merged_category,model,room_instance,room_type
school_geography,school_geography_best.json,desk_ztsyqx_13,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_14,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_15,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_16,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_17,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_18,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_19,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_2,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_20,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_21,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_22,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_23,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_24,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_3,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_4,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_5,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_6,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_7,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_8,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,desk_ztsyqx_9,desk,desk,ztsyqx,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_0,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_1,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_10,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_11,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_12,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_13,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_14,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_15,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_16,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_17,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_18,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_19,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_2,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_20,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_21,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_22,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_23,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_24,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_3,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_4,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_5,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_6,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_7,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_8,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,straight_chair_xtqgrr_9,straight_chair,chair,xtqgrr,classroom_0,classroom
school_geography,school_geography_best.json,map_umftoc_0,map,map,umftoc,classroom_0,classroom
school_geography,school_geography_best.json,radiator_xnoiwp_0,radiator,radiator,xnoiwp,classroom_0,classroom
school_geography,school_geography_best.json,radiator_xnoiwp_1,radiator,radiator,xnoiwp,classroom_0,classroom
school_geography,school_geography_best.json,radiator_xnoiwp_2,radiator,radiator,xnoiwp,classroom_0,classroom
school_geography,school_geography_best.json,radiator_xnoiwp_3,radiator,radiator,xnoiwp,classroom_0,classroom
school_geography,school_geography_best.json,radiator_xnoiwp_4,radiator,radiator,xnoiwp,classroom_0,classroom
school_geography,school_geography_best.json,radiator_xnoiwp_5,radiator,radiator,xnoiwp,classroom_0,classroom
school_geography,school_geography_best.json,radiator_xnoiwp_6,radiator,radiator,xnoiwp,classroom_0,classroom
school_geography,school_geography_best.json,soap_dispenser_ijxawq_0,soap_dispenser,soap_dispenser,ijxawq,bathroom_0,bathroom
school_geography,school_geography_best.json,soap_dispenser_ijxawq_1,soap_dispenser,soap_dispenser,ijxawq,bathroom_0,bathroom
school_geography,school_geography_best.json,soap_dispenser_ijxawq_2,soap_dispenser,soap_dispenser,ijxawq,bathroom_0,bathroom
school_geography,school_geography_best.json,soap_dispenser_ijxawq_3,soap_dispenser,soap_dispenser,ijxawq,bathroom_0,bathroom
school_geography,school_geography_best.json,trash_can_rbqckd_0,trash_can,trash_can,rbqckd,bathroom_0,bathroom
school_geography,school_geography_best.json,trash_can_rbqckd_1,trash_can,trash_can,rbqckd,bathroom_0,bathroom
school_geography,school_geography_best.json,door_ilmrvy_0,door,door,ilmrvy,bathroom_0,bathroom
school_geography,school_geography_best.json,downlight_vqlqsa_0,downlight,light,vqlqsa,bathroom_0,bathroom
school_geography,school_geography_best.json,downlight_vqlqsa_1,downlight,light,vqlqsa,bathroom_0,bathroom
school_geography,school_geography_best.json,downlight_vqlqsa_2,downlight,light,vqlqsa,bathroom_0,bathroom
school_geography,school_geography_best.json,downlight_vqlqsa_3,downlight,light,vqlqsa,bathroom_0,bathroom
school_geography,school_geography_best.json,downlight_vqlqsa_4,downlight,light,vqlqsa,bathroom_0,bathroom
school_geography,school_geography_best.json,downlight_vqlqsa_5,downlight,light,vqlqsa,bathroom_0,bathroom
school_geography,school_geography_best.json,downlight_vqlqsa_6,downlight,light,vqlqsa,bathroom_0,bathroom
school_geography,school_geography_best.json,fire_alarm_rcviyl_0,fire_alarm,fire_alarm,rcviyl,bathroom_0,bathroom
school_geography,school_geography_best.json,fire_alarm_rcviyl_1,fire_alarm,fire_alarm,rcviyl,bathroom_0,bathroom
school_geography,school_geography_best.json,fire_alarm_rcviyl_2,fire_alarm,fire_alarm,rcviyl,bathroom_0,bathroom
school_geography,school_geography_best.json,fixed_window_wkzfdu_0,fixed_window,window,wkzfdu,bathroom_0,bathroom
school_geography,school_geography_best.json,mirror_qqniad_0,mirror,mirror,qqniad,bathroom_0,bathroom
school_geography,school_geography_best.json,mirror_qqniad_1,mirror,mirror,qqniad,bathroom_0,bathroom
school_geography,school_geography_best.json,mirror_qqniad_2,mirror,mirror,qqniad,bathroom_0,bathroom
school_geography,school_geography_best.json,mirror_qqniad_3,mirror,mirror,qqniad,bathroom_0,bathroom
school_geography,school_geography_best.json,multi_station_furniture_sink_wavlkt_0,multi_station_furniture_sink,sink,wavlkt,bathroom_0,bathroom
school_geography,school_geography_best.json,paper_towel_dispenser_tuvnnt_0,paper_towel_dispenser,paper_towel_dispenser,tuvnnt,bathroom_0,bathroom
school_geography,school_geography_best.json,paper_towel_dispenser_tuvnnt_1,paper_towel_dispenser,paper_towel_dispenser,tuvnnt,bathroom_0,bathroom
school_geography,school_geography_best.json,radiator_arsjbe_0,radiator,radiator,arsjbe,bathroom_0,bathroom
school_geography,school_geography_best.json,shower_stall_sqzpmj_0,shower_stall,shower_stall,sqzpmj,bathroom_0,bathroom
school_geography,school_geography_best.json,shower_stall_sqzpmj_1,shower_stall,shower_stall,sqzpmj,bathroom_0,bathroom
school_geography,school_geography_best.json,shower_stall_sqzpmj_2,shower_stall,shower_stall,sqzpmj,bathroom_0,bathroom
school_geography,school_geography_best.json,shower_stall_sqzpmj_3,shower_stall,shower_stall,sqzpmj,bathroom_0,bathroom
school_geography,school_geography_best.json,shower_stall_sqzpmj_4,shower_stall,shower_stall,sqzpmj,bathroom_0,bathroom
school_geography,school_geography_best.json,toilet_uyisfw_0,toilet,toilet,uyisfw,bathroom_0,bathroom
school_geography,school_geography_best.json,toilet_uyisfw_1,toilet,toilet,uyisfw,bathroom_0,bathroom
school_geography,school_geography_best.json,toilet_uyisfw_2,toilet,toilet,uyisfw,bathroom_0,bathroom
school_geography,school_geography_best.json,toilet_uyisfw_3,toilet,toilet,uyisfw,bathroom_0,bathroom
school_geography,school_geography_best.json,toilet_uyisfw_4,toilet,toilet,uyisfw,bathroom_0,bathroom
school_geography,school_geography_best.json,toilet_paper_dispenser_ligksj_0,toilet_paper_dispenser,toilet_paper_dispenser,ligksj,bathroom_0,bathroom
school_geography,school_geography_best.json,toilet_paper_dispenser_ligksj_1,toilet_paper_dispenser,toilet_paper_dispenser,ligksj,bathroom_0,bathroom
school_geography,school_geography_best.json,toilet_paper_dispenser_ligksj_2,toilet_paper_dispenser,toilet_paper_dispenser,ligksj,bathroom_0,bathroom
school_geography,school_geography_best.json,toilet_paper_dispenser_ligksj_3,toilet_paper_dispenser,toilet_paper_dispenser,ligksj,bathroom_0,bathroom
school_geography,school_geography_best.json,toilet_paper_dispenser_ligksj_4,toilet_paper_dispenser,toilet_paper_dispenser,ligksj,bathroom_0,bathroom
school_geography,school_geography_best.json,urinal_btvdju_0,urinal,urinal,btvdju,bathroom_0,bathroom
school_geography,school_geography_best.json,urinal_btvdju_1,urinal,urinal,btvdju,bathroom_0,bathroom
school_geography,school_geography_best.json,urinal_btvdju_2,urinal,urinal,btvdju,bathroom_0,bathroom
school_geography,school_geography_best.json,urinal_btvdju_3,urinal,urinal,btvdju,bathroom_0,bathroom
school_gym,school_gym_best.json,door_ehwmol_0,door,door,ehwmol,corridor_0,corridor
school_gym,school_gym_best.json,door_ehwmol_0,door,door,ehwmol,gym_0,gym
school_gym,school_gym_best.json,door_ehwmol_1,door,door,ehwmol,corridor_0,corridor
school_gym,school_gym_best.json,door_ehwmol_1,door,door,ehwmol,gym_0,gym
school_gym,school_gym_best.json,fire_alarm_xjupjc_0,fire_alarm,fire_alarm,xjupjc,locker_room_1,locker_room
school_gym,school_gym_best.json,fire_alarm_xjupjc_1,fire_alarm,fire_alarm,xjupjc,locker_room_0,locker_room
school_gym,school_gym_best.json,fire_alarm_xjupjc_2,fire_alarm,fire_alarm,xjupjc,locker_room_0,locker_room
school_gym,school_gym_best.json,fire_alarm_xjupjc_3,fire_alarm,fire_alarm,xjupjc,locker_room_1,locker_room
school_gym,school_gym_best.json,fire_alarm_xjupjc_4,fire_alarm,fire_alarm,xjupjc,locker_room_0,locker_room
school_gym,school_gym_best.json,fire_alarm_xjupjc_5,fire_alarm,fire_alarm,xjupjc,locker_room_1,locker_room
school_gym,school_gym_best.json,fire_alarm_xjupjc_6,fire_alarm,fire_alarm,xjupjc,locker_room_1,locker_room
school_gym,school_gym_best.json,fire_alarm_xjupjc_7,fire_alarm,fire_alarm,xjupjc,locker_room_0,locker_room
school_gym,school_gym_best.json,fire_alarm_xjupjc_8,fire_alarm,fire_alarm,xjupjc,locker_room_1,locker_room
school_gym,school_gym_best.json,fire_alarm_xjupjc_9,fire_alarm,fire_alarm,xjupjc,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_0,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_1,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_10,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_11,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_12,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_13,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_14,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_15,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_16,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_17,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_18,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_19,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_2,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_20,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_21,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_22,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_23,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_24,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_25,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_26,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_27,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_28,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_29,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_3,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_30,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_31,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_32,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_33,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_34,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_35,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_36,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_37,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_38,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_39,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_4,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_40,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_41,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_42,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_43,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_44,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_45,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_46,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_47,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_48,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_49,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_5,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_50,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_51,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_52,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_6,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_7,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_8,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_gemgfz_9,locker,locker,gemgfz,locker_room_0,locker_room
school_gym,school_gym_best.json,locker_yhthgr_0,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_1,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_10,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_11,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_12,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_13,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_14,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_15,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_16,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_17,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_18,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_19,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_2,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_20,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_21,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_22,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_23,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_24,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_25,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_26,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_27,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_28,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_29,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_3,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_30,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_31,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_32,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_33,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_34,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_35,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_36,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_37,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_38,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_39,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_4,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_40,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_41,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_42,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_43,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_44,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_45,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_46,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_47,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_48,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_49,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_5,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_50,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_51,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_6,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_7,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_8,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,locker_yhthgr_9,locker,locker,yhthgr,locker_room_1,locker_room
school_gym,school_gym_best.json,pedestal_sink_wikvlp_0,pedestal_sink,sink,wikvlp,locker_room_0,locker_room
school_gym,school_gym_best.json,pedestal_sink_wikvlp_1,pedestal_sink,sink,wikvlp,locker_room_1,locker_room
school_gym,school_gym_best.json,square_light_qebtel_0,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_1,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_10,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_11,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_2,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_3,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_4,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_5,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_6,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_7,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_8,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,square_light_qebtel_9,square_light,light,qebtel,corridor_2,corridor
school_gym,school_gym_best.json,wall_socket_hocerb_0,wall_socket,wall_socket,hocerb,locker_room_0,locker_room
school_gym,school_gym_best.json,wall_socket_hocerb_1,wall_socket,wall_socket,hocerb,locker_room_1,locker_room
school_gym,school_gym_best.json,wall_socket_hocerb_2,wall_socket,wall_socket,hocerb,locker_room_0,locker_room
school_gym,school_gym_best.json,wall_socket_hocerb_3,wall_socket,wall_socket,hocerb,locker_room_1,locker_room
school_gym,school_gym_best.json,bench_nnzwxs_0,bench,bench,nnzwxs,locker_room_0,locker_room
school_gym,school_gym_best.json,bench_nnzwxs_1,bench,bench,nnzwxs,locker_room_0,locker_room
school_gym,school_gym_best.json,bench_nnzwxs_2,bench,bench,nnzwxs,locker_room_1,locker_room
school_gym,school_gym_best.json,bench_nnzwxs_3,bench,bench,nnzwxs,locker_room_0,locker_room
school_gym,school_gym_best.json,bench_nnzwxs_4,bench,bench,nnzwxs,locker_room_1,locker_room
school_gym,school_gym_best.json,bench_nnzwxs_5,bench,bench,nnzwxs,locker_room_0,locker_room
school_gym,school_gym_best.json,bench_nnzwxs_6,bench,bench,nnzwxs,locker_room_1,locker_room
school_gym,school_gym_best.json,bench_nnzwxs_7,bench,bench,nnzwxs,locker_room_1,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_0,pedestal,pedestal,povrmw,locker_room_0,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_1,pedestal,pedestal,povrmw,locker_room_0,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_10,pedestal,pedestal,povrmw,locker_room_0,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_11,pedestal,pedestal,povrmw,locker_room_1,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_12,pedestal,pedestal,povrmw,locker_room_0,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_13,pedestal,pedestal,povrmw,locker_room_1,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_2,pedestal,pedestal,povrmw,locker_room_1,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_3,pedestal,pedestal,povrmw,locker_room_0,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_4,pedestal,pedestal,povrmw,locker_room_1,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_5,pedestal,pedestal,povrmw,locker_room_0,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_6,pedestal,pedestal,povrmw,locker_room_1,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_7,pedestal,pedestal,povrmw,locker_room_1,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_8,pedestal,pedestal,povrmw,locker_room_0,locker_room
school_gym,school_gym_best.json,pedestal_povrmw_9,pedestal,pedestal,povrmw,locker_room_1,locker_room
school_gym,school_gym_best.json,pedestal_ussokc_0,pedestal,pedestal,ussokc,locker_room_0,locker_room
school_gym,school_gym_best.json,pedestal_ussokc_1,pedestal,pedestal,ussokc,locker_room_1,locker_room
school_gym,school_gym_best.json,gym_mat_ocxiiu_0,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_1,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_10,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_11,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_12,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_13,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_14,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_15,gym_mat,gym_mat,ocxiiu,gym_0,gym
school_gym,school_gym_best.json,gym_mat_ocxiiu_16,gym_mat,gym_mat,ocxiiu,gym_0,gym
